group,x,y
2,316.4784700671097,256.98716875803575
2,320.9145404175354,257.453418539802
2,323.953270069186,257.7728018960178
2,328.86931067900866,258.2894985848483
2,336.00357074740754,259.0393395335238
2,342.74862845338777,259.7482736655337
2,344.340317387959,259.91556691378264
2,349.7700742728044,260.48625735884286
2,357.82829335009677,261.333210312565
2,360.0985711937052,261.571826129158
2,363.6395757748403,261.9440007077305
2,372.01543171067107,262.82433864056145
2,373.7942432791964,263.011299270153
2,382.06156380991945,263.88022967223094
2,381.9688148505499,263.8704813637847
2,390.1468776604047,264.73003040136916
2,391.89157483833674,264.91340546402586
2,397.26483468264706,265.4781578308459
2,404.36893492570965,266.2248288541437
2,411.39730645527413,266.9635404689216
2,410.8282452367564,266.90372972472994
2,416.94604933458197,267.5467368459371
2,425.8721432418164,268.48490711996664
2,426.91865035256933,268.5948994495424
2,432.3221808228825,269.16283338735946
2,437.4172253710294,269.69834414823697
3,249.44891457727425,249.91271664375057
3,254.3217587089636,250.6844993343369
3,258.7913991683993,251.39242083695652
3,262.72302390904525,252.0151290210698
3,271.8224061895982,253.45632959087422
3,272.1485859011033,253.50799138192616
3,280.3504955082619,254.8070462446484
3,284.0754590690188,255.39702251344818
3,291.2793759615389,256.5380108586144
3,296.5860000652137,257.3784975472877
3,298.1740035388071,257.6300125886862
3,306.02166232097915,258.87295963275847
3,307.9039993617748,259.171092531467
3,310.5415577045501,259.5888407334108
3,316.31886254073004,260.50387592647337
3,321.97596503263014,261.3998729385115
3,327.55261252962015,262.2831271312095
3,331.288817074844,262.8748837970428
3,336.5310805496329,263.705176763531
3,343.014001734639,264.7319706070862
3,349.79619753763234,265.80616489351473
3,349.4904081385933,265.75773261069077
3,359.1626096769614,267.28965883805137
3,359.51370737395285,267.34526725028854
3,367.9359942447263,268.67922644256873
3,373.26367637523003,269.5230483950356
3,378.3623571395753,270.3306000942899
3,384.3087377046317,271.27241425204306
3,386.4263749441678,271.6078150410374
3,391.03980837281046,272.3385111126074
3,397.02218187072594,273.2860259908871
3,402.3698789245586,274.1330179957836
3,406.8191542030517,274.8377139706175
3,413.39189101248405,275.8787332115799
3,413.97822935251673,275.9716000814068
3,422.4480000204484,277.31307996832436
3,423.3159459259544,277.4505490947999
3,431.80852253873877,278.795641088529
3,434.2832725752813,279.18760298800987
3,439.60224762790307,280.03004587481956
4,250.55311718354372,250.11756868673467
4,252.6196482006092,250.55682341430654
4,258.5306281803449,251.8132409948995
4,265.0728061414015,253.2038238481351
4,269.2004180270843,254.08117483846416
4,272.7202279257056,254.82933352824722
4,280.48371440945743,256.4795135218052
4,286.82967568259244,257.8283892305139
4,291.66732495383013,258.85666332617365
4,294.3667625217836,259.43044649406073
4,297.4009541921824,260.0753838429685
4,304.41257407138244,261.56574965622843
4,306.663900205335,262.0442837984593
4,315.20446349591555,263.8596365662303
4,320.65967261811613,265.01917706043616
4,321.537407328747,265.2057453325863
4,325.9794968880701,266.1499406159463
4,333.51973035287534,267.7526667154146
4,339.26506881228903,268.97387610397806
4,345.78783568545816,270.360333003114
4,347.4393708255356,270.7113776339661
4,351.71261677834195,271.61968410086496
4,359.62558296481296,273.30163698607237
4,362.93245388565333,274.0045340988928
4,365.5413255681786,274.5590668935686
4,371.40762491221267,275.80598731186365
4,380.03757666587643,277.6403401840006
4,385.54653221575387,278.81130483407554
4,389.55582679571665,279.6635067047147
4,389.8459800873918,279.7251806907504
4,400.07656868893565,281.89975942775504
4,405.3507196061882,283.02081481245506
4,408.75701857760816,283.7448460098402
4,414.9021279855259,285.0510293366733
4,414.84593216098835,285.0390845454294
4,420.81540527097627,286.3079352246701
4,429.5024949831394,288.1544331448065
4,430.09562041285716,288.28050584678635
4,434.81348466753366,289.2833188511863
4,441.68611653076016,290.7441418496576
5,252.35828218987652,250.6318998083021
5,254.97640837492781,251.33342460526939
5,261.3233714229806,253.03408822838531
5,265.68320314593933,254.20230161768768
5,267.0475148574251,254.5678678390046
5,272.21303170324313,255.95196390633092
5,276.9002083134479,257.2078890938173
5,282.72327919384605,258.7681762336892
5,288.5683378680938,260.33435498516644
5,295.830543902069,262.2802572272385
5,299.0991045982362,263.1560654261886
5,304.01354336025406,264.4728853237235
5,307.8648733770733,265.50484609151596
5,313.8381696826575,267.1053860127491
5,320.0544153679699,268.77102402408195
5,321.743602793091,269.22364043050794
5,327.41093947711926,270.7421987182286
5,331.9160377732834,271.94933616850864
5,339.70509374913195,274.03640742703806
5,342.53707765944307,274.79523522878384
5,346.1656604875555,275.767511067246
5,353.40349515848357,277.7068830222712
5,360.8393559210321,279.6993159086263
5,361.11018612412295,279.77188464283046
5,369.27404826711836,281.9593849111651
5,375.8213289668545,283.7137234872793
5,377.4679970566394,284.15494687213925
5,381.55496151484726,285.2500456982107
5,390.8190424755036,287.73234871023516
5,391.2752775661987,287.85459653434566
5,396.7009462425708,289.3084000745784
5,402.986419332624,290.9925875131057
5,406.8497987079159,292.0277768967702
5,411.27907855290925,293.21459885428766
5,415.78650823788405,294.4223609983167
5,423.0884904482285,296.3789212347249
5,425.3178504433946,296.9762764450679
5,435.13098560411936,299.6056980866016
5,439.8802106168872,300.8782490934464
5,442.19185021227804,301.4976510562232
6,252.45569707219772,250.79790434673853
6,253.48051115000456,251.1308866255947
6,259.16899452191274,252.97918691482107
6,266.33249030150347,255.3067477874914
6,270.9887929427378,256.8196722272497
6,272.26884757076294,257.23558718814917
6,279.79460210906564,259.6808530666579
6,287.40964186558625,262.1551294711481
6,287.84134849849147,262.2953994591734
6,295.4866189985815,264.77949842768106
6,299.4905788920885,266.0804638600081
6,301.8601069378284,266.8503701928452
6,309.1682987901799,269.2249456695231
6,316.720041420788,271.67865559108935
6,320.0948525559643,272.7751981999743
6,323.5083174958445,273.8843001913418
6,331.65125391634285,276.53010061953404
6,331.56522316613894,276.50214753431106
6,341.0166020946616,279.57308670474873
6,345.5709863623939,281.05289585754826
6,347.6591800858523,281.7313911278498
6,352.77259261908216,283.3928395748604
6,356.4311509977953,284.5815772519222
6,363.8841767556189,287.0032121171703
6,368.41552299023306,288.47553575924724
6,371.21567484570136,289.385360249532
6,376.34923240732195,291.05335421304795
6,383.56822276447207,293.39894636700143
6,389.47916819169836,295.3195289596651
6,394.33415872365435,296.8970110085219
6,396.50639608935796,297.60281371353204
6,401.79711796755805,299.3218734590496
6,410.4040396843874,302.11843184878217
6,410.54687289434236,302.16484117197274
6,417.85227376206456,304.53850980277264
6,422.77611853497325,306.13836395068415
6,429.5945417845834,308.3538039617348
6,430.96151539577056,308.79796061224016
6,440.12271646108445,311.77461527951056
6,443.23943552184124,312.78729868997493
7,249.24148888174557,249.70883486152763
7,256.09191575139533,252.3384673614264
7,261.40973501032084,254.3797869197466
7,263.1040398215428,255.0301696011622
7,267.11252269768664,256.5688820123691
7,276.61285571371263,260.21571817808103
7,279.4171391444608,261.292181731191
7,283.16186107084764,262.7296457999395
7,290.5121968961584,265.55117536870864
7,295.5858748445146,267.49877785843483
7,300.44448837237314,269.36382485191626
7,305.42366057636116,271.2751499852753
7,309.5067964965595,272.84251901520065
7,311.6220228170011,273.6544783255785
7,316.4666146975629,275.5141429129508
7,322.59242457601647,277.8656210107538
7,328.4015717381981,280.0955436805433
7,335.8098003219784,282.93929619717795
7,336.64055491902093,283.25819300892294
7,344.6823287816277,286.3451407726655
7,347.3891812712707,287.3842040915855
7,352.2792728775558,289.2613343872669
7,358.9617665168914,291.82650335976075
7,361.8137612562631,292.9212815683158
7,368.37963283548106,295.44168352623876
7,371.6476488293031,296.69615733218757
7,379.8955979917498,299.86224837845134
7,380.87956034544806,300.2399561378649
7,389.1782556070925,303.425526786529
7,394.6746809687493,305.5354068041256
7,399.92485883208974,307.55076126340106
7,401.27043756944977,308.067280546982
7,407.1472626563291,310.3231823380288
7,412.4531785727752,312.35993263127443
7,416.4404768591166,313.8905130403592
7,420.02459544152947,315.26632726144965
7,427.9215009771326,318.2976652846398
7,433.4627621587177,320.4247561609882
7,434.8540453483224,320.95881974002674
7,440.8865056529688,323.2744642937593
8,251.70807894110547,250.76048574135157
8,254.51712575822626,252.0111539627084
8,260.15392423224563,254.5208183366452
8,266.6314074170903,257.40477965914175
8,268.81178705631874,258.3755472193889
8,272.3509686481063,259.9512923865687
8,280.70608247759344,263.6712287324744
8,284.6278202306293,265.4172988763834
8,288.04713227257923,266.9396746814804
8,293.5397340348837,269.3851385430346
8,299.2887086083051,271.9447469342312
8,302.7377951038504,273.48037918015825
8,306.3596214965296,275.0929201833866
8,315.84663737030553,279.3168117883691
8,319.37370124967543,280.88716180238015
8,324.9295560112432,283.36078771363816
8,328.61821312937616,285.0030836728984
8,335.2259212115624,287.9450248552328
8,335.8475604153292,288.2217964606622
8,341.4493811544438,290.7158877436722
8,347.07844551953684,293.22210867045976
8,350.1072135367631,294.57060307287395
8,356.37858486150503,297.36279748287046
8,358.9535566407131,298.5092487828338
8,365.27551096671027,301.32396419597814
8,369.635582812292,303.2651932516373
8,378.96803530795137,307.4202688069841
8,379.7350254376841,307.7617548140896
8,383.65803490616224,309.50839116219305
8,392.5982552914009,313.48883373068145
8,397.3091721302146,315.5862690414243
8,398.9416183767158,316.3130809375909
8,403.5103685687684,318.3472195791016
8,409.0105883009214,320.79607517935614
8,412.53009473671085,322.3630604026976
8,420.21206527879053,325.78329404772666
8,424.9457506608988,327.89086656706695
8,432.29540717864705,331.16314447593334
8,432.7427705054261,331.3623234617704
8,439.21330763114094,334.24319219949246
9,251.53498767802645,250.78211528661484
9,254.50546958668812,252.29565141634075
9,260.13670205343095,255.16490767016552
9,261.6796961522024,255.95110243190925
9,268.9271101467577,259.64384430515724
9,273.9509945998606,262.2036412893326
9,280.56108985834004,265.5716530471103
9,281.54827649379604,266.07464976127596
9,289.7659152811465,270.26174585818353
9,294.93147950907843,272.8937322933129
9,298.2370867596122,274.5780233134932
9,301.23959833540096,276.10787937375915
9,307.7368596529901,279.4183993670865
9,312.12859830319223,281.65610197689284
9,317.65375740660375,284.4713111525868
9,323.61134205753706,287.50685214975476
9,325.97661224144997,288.7120175033887
9,330.92952197531565,291.23565106184196
9,335.86937291602777,293.7526308328438
9,342.49442862737374,297.12826532209294
9,342.81416568266764,297.2911794889116
9,348.3832860778499,300.12878806155544
9,353.3918338257603,302.6807706041238
9,360.94505209461863,306.52932753769335
9,362.04248001976754,307.0884949945426
9,369.9589834660804,311.1221549714494
9,371.3876685716074,311.85010639202903
9,376.3299991212565,314.36834958688905
9,384.3635539667106,318.46165023055715
9,389.09646856521965,320.8731906687812
9,394.91376211361876,323.83724977887033
9,398.2991870265608,325.56220992936676
9,404.4304108696398,328.68622451396254
9,405.3626597773631,329.1612290577109
9,412.68084062514095,332.8900284436565
9,417.56767822637823,335.3799965690332
9,421.766333983305,337.5193185308537
9,423.95709676443005,338.63556792164206
9,431.5103576833045,342.4841465864803
9,436.80363144878277,345.18120428113264
10,250.62920984342318,250.36327447247714
10,253.57505838372424,252.06406092021183
10,259.29220609578636,255.36485769076774
10,266.2358777942123,259.37378841501834
10,269.9696543983598,261.5294853425168
10,271.3701957676792,262.33808827910457
10,276.89011374078507,265.5250144067819
10,283.3243509747293,269.2398230058295
10,289.73041339608267,272.93836486924346
10,291.0767496157416,273.7156724480833
10,295.5210610859257,276.2815968717566
10,300.8089028311647,279.3345337268025
10,305.231792161631,281.8880900723431
10,310.60157210429685,284.9883339677303
10,314.90186479392855,287.4711091096833
10,318.4080896274483,289.4954289611553
10,325.7091485069923,293.71069727062934
10,326.89566061539404,294.3957303558118
10,333.93245577972334,298.4584259381696
10,337.44014419893466,300.48359079123463
10,341.0851902457438,302.5880591075684
10,346.22317363633925,305.55447520122055
10,350.35075298092977,307.9375342469215
10,355.58293807532687,310.95833771962157
10,360.6584853763909,313.8887063201755
10,365.0857325000906,316.4447786388126
10,372.4638219446035,320.70452056570724
10,374.6922382905568,321.99109734290994
10,377.8524022904677,323.81561887894185
10,386.1586516014851,328.61123415461384
10,391.375051252415,331.62292389727895
10,391.9339663204572,331.9456136622672
10,397.8064640090738,335.33610178360544
10,402.0768833416399,337.8016295348151
10,406.72798757707096,340.48694581717024
10,411.7463332850151,343.38428906253836
10,418.88763771898016,347.5073230998532
10,422.8087691276203,349.77118937415946
10,426.1576829816455,351.7046856892738
10,432.2866334744632,355.243236906152
11,249.53589797610715,249.69860862166564
11,254.18330921311764,252.7166727676917
11,257.83946346412375,255.09100710019644
11,262.27355496429254,257.9705397893386
11,267.26214190657737,261.2101660289843
11,270.596443840954,263.3754870231816
11,274.92330161533107,266.1853813165478
11,283.8351065871608,271.9727751343493
11,284.67906648379716,272.52084909957915
11,291.0627039918877,276.6664317695536
11,294.89836221303625,279.1573373432779
11,301.72786864892237,283.5924706805336
11,305.57419070925323,286.09030143239556
11,310.03903541956714,288.98980548972116
11,311.6153375681687,290.01346807419657
11,316.28536136907303,293.04621699091695
11,322.79645969438036,297.2745736834271
11,326.8431437920749,299.9025210637416
11,329.427017659962,301.5805083734121
11,336.4690156354789,306.15363532999424
11,341.2679377465056,309.2700917880584
11,346.3082764170573,312.5433259930017
11,351.1515158322167,315.6885624448797
11,352.06788091967724,316.28365689081767
11,359.91290861319305,321.3782774438316
11,364.23346169120845,324.18407741950773
11,366.773527916464,325.83361571341317
11,372.12991692600224,329.312095408327
11,378.1112722167528,333.1964329517525
11,383.3082606117134,336.5713966771993
11,386.4286753031421,338.59781767173814
11,389.9332195131762,340.8736952924306
11,392.2187967495647,342.3579665045807
11,401.3066916024707,348.25971442823845
11,403.8391416043652,349.9043066888618
11,409.2411235272027,353.41239476786814
11,410.3816793508321,354.15308038019873
11,418.7876935192554,359.6120098096987
11,419.1559301289392,359.8511454601206
11,425.75097873938574,364.13402010525135
12,250.14846547498647,250.1078664815182
12,254.22915967272485,253.07266435995982
12,259.1135517692733,256.6213829415555
12,264.68077628720596,260.6662083167878
12,266.33889908127315,261.87090504333264
12,274.13268988643085,267.53342551765684
12,275.0957675581505,268.2331424039336
12,280.93454698975654,272.47526397263834
12,286.3085501947708,276.3797058467183
12,289.46329638287324,278.67176311743754
12,294.2682049634866,282.16273354443103
12,298.9849758412138,285.589668181957
12,302.96136245133124,288.4786821619984
12,306.8700908477181,291.3185395723956
12,313.12195771407113,295.8607867302287
12,317.6174329946052,299.12694070513356
12,320.3137312521044,301.08591605739343
12,323.5813662040255,303.45999181596096
12,325.95039783665334,305.18119404725496
12,330.58510054260245,308.54850266778857
12,337.4955316154431,313.569224729057
12,343.1024146837759,317.64286372775393
12,346.88155717809553,320.38857146926944
12,348.0965581620028,321.2713213556464
12,356.54442033677446,327.4090524963459
12,358.8243407005029,329.06551160106005
12,363.607118360259,332.5404029728668
12,367.1284685979758,335.0988136765699
12,372.9268929383228,339.31161555525335
12,375.98123610229936,341.5307257590048
12,381.50595824136866,345.5446713484514
12,386.5237269664998,349.19029372295444
12,389.9462719044305,351.67691817437054
12,394.1222837339218,354.7109683659494
12,400.2585525860086,359.1692286502651
12,402.1681592912271,360.55663913337054
12,404.7398398478475,362.42507442619984
12,412.7996527538244,368.2808712701585
12,417.69024325432065,371.83409325582807
12,420.1034795713332,373.5874120702647
13,251.1939538687619,250.96684477929477
13,254.33376211892408,253.5094113675701
13,259.85398274513057,257.97959789038583
13,260.9963219025692,258.9046459005731
13,265.1308690582458,262.25273617173184
13,269.6372293119296,265.90191475298957
13,276.8854801897618,271.7714325824498
13,281.3758347608429,275.4076500174955
13,283.05054532569693,276.76380389313726
13,288.94800183088574,281.5394700075012
13,289.2896662448825,281.81614439466665
13,293.9527346015689,285.59222269560826
13,298.9565801640221,289.6442569366565
13,301.861620376834,291.99671211678105
13,309.9070155000601,298.5117446283145
13,311.4118117610474,299.7303046136735
13,317.5636397738092,304.71195671336983
13,322.0912073208253,308.3783086221554
13,326.13749448866804,311.6549273643962
13,330.0733188294829,314.8420950730484
13,334.4971084772175,318.42440929599724
13,337.3785090883639,320.75772150414195
13,340.97782250690676,323.67238804094245
13,345.5991902542312,327.4146978542482
13,348.6774992911145,329.90746336155615
13,354.2773997029984,334.4421733025819
13,359.5720742514293,338.7297162128652
13,364.5886831175587,342.7920859734413
13,368.4818179773101,345.94468442194284
13,371.82442572398406,348.6514748044334
13,372.537151613904,349.22862885013524
13,379.9866598466815,355.26112167219327
13,382.30049360862745,357.1348273080846
13,389.50698093532833,362.97052568066914
13,391.27426679033994,364.40164554814896
13,394.47673330303405,366.9949517969704
13,401.0484397808262,372.3166147735306
13,405.5838235872885,375.989296164415
13,408.6415584221652,378.46540101144234
13,412.16389846042455,381.31773573390825
14,250.83681325236304,250.7534700367497
14,254.93604430227302,254.44443425259993
14,258.9424853018343,258.05184993184565
14,260.1158918384334,259.10838992300495
14,263.7708389533732,262.39931908699145
14,267.5206370353673,265.7756524453192
14,273.6577406461046,271.30152535670203
14,277.5696910712687,274.8238613406124
14,279.9647425127751,276.9803753448461
14,285.1428287680612,281.6427451508288
14,291.21503129937,287.11018086781485
14,292.2417034444956,288.03460061945384
14,299.01042784990364,294.12918744882074
14,301.2038101125194,296.1041177087711
14,305.5115304171123,299.98280649273045
14,309.0448483025226,303.1642202065438
14,311.97283113235824,305.80058778816243
14,318.6200015610595,311.7857269253021
14,323.03952563361736,315.7650842741048
14,324.11087486732833,316.7297314569936
14,330.63380646225573,322.6030054457444
14,334.4998646290208,326.08401985459034
14,334.93433942371297,326.4752227168766
14,340.2492391536516,331.2607799287509
14,345.5097789520454,335.99739123841437
14,347.3988533662991,337.698321480988
14,351.8007548542468,341.6618113833368
14,357.5621571081334,346.849401273563
14,358.9319865044069,348.08280120196565
14,362.68976985131405,351.46632452511597
14,369.31506336021437,357.43176559519003
14,371.9742143740088,359.82607592240925
14,377.0081788771134,364.3586779198564
14,381.93775586140805,368.79728897319285
14,383.7240815575498,370.40570385443203
14,388.72045763739516,374.90446108355775
14,390.37313295621163,376.3925366245314
14,393.94969324052914,379.6128859692059
14,399.55179491023034,384.65704096917256
14,404.4003350076712,389.02268608184846
15,252.0116624606047,252.0116624606047
15,254.62730937322632,254.62730937322632
15,255.53477513844,255.53477513844
15,260.5238095497956,260.5238095497956
15,265.302806581391,265.302806581391
15,267.28427848221537,267.28427848221537
15,270.4434723332898,270.4434723332898
15,274.9357942490695,274.9357942490695
15,280.35780654033573,280.35780654033573
15,285.1422585115991,285.1422585115991
15,286.946296576274,286.946296576274
15,292.2514402312268,292.2514402312268
15,296.684927020713,296.684927020713
15,297.85577787853543,297.8557778785354
15,304.1344119804316,304.1344119804316
15,306.42460878776376,306.42460878776376
15,310.4974762078769,310.4974762078769
15,314.305990204924,314.305990204924
15,317.48568016404886,317.48568016404886
15,321.82783891277154,321.82783891277154
15,323.55905831372576,323.5590583137257
15,329.6818807017342,329.68188070173414
15,329.79822206087135,329.7982220608713
15,333.89804708071154,333.89804708071154
15,341.2406439261026,341.2406439261026
15,342.53204760236247,342.53204760236247
15,347.7026333651223,347.7026333651223
15,352.3651146012563,352.36511460125627
15,356.14630587272734,356.14630587272734
15,359.2623331359971,359.2623331359971
15,363.3887870925565,363.3887870925565
15,365.42183722494224,365.42183722494224
15,370.021571559013,370.021571559013
15,371.3855282111575,371.3855282111575
15,376.7752433622477,376.7752433622477
15,380.9307311771821,380.9307311771821
15,385.8244456215779,385.82444562157787
15,386.2773947080966,386.2773947080966
15,392.81854684479924,392.81854684479924
15,395.43362399227453,395.43362399227453
16,250.7140766841498,250.7930625019645
16,253.45215641993292,253.83400812312544
16,258.19733902582846,259.10406731038285
16,260.96260472988257,262.17520600813333
16,262.2574810894521,263.6133118982276
16,266.07740258980783,267.8557645221879
16,272.2248919937016,274.6832431889321
16,275.1814742722796,277.96686046864306
16,277.5889030322016,280.64058097797215
16,282.1440460152358,285.6995797817663
16,286.572758945529,290.6181637867358
16,286.98887847706317,291.0803113461226
16,292.0416805106178,296.69201651954273
16,293.9267551985135,298.7856040593074
16,297.7033760247806,302.97996641272425
16,302.3741627747077,308.1674006312916
16,306.78928539630124,313.0708910693389
16,310.4915464035987,317.1826684772075
16,312.8329878056869,319.78310260110595
16,316.21485585012937,323.53904757476465
16,321.00527244673094,328.8593441981958
16,321.1103135081829,328.97600411561535
16,326.460971141305,334.9185114455271
16,329.55479971853885,338.35455618213916
16,335.01264034331,344.41610228395325
16,337.7239563676066,347.42732379219393
16,338.95049650531934,348.78953461907804
16,345.020272409346,355.5307037002987
16,347.8290350318834,358.6501506200732
16,349.29253849468813,360.27553588136004
16,355.1893482147763,366.82460655405634
16,356.01245797961167,367.7387625599606
16,359.4566268082409,371.5638995642209
16,365.8113569557397,378.6215423943954
16,367.5756644338768,380.58100435962115
16,371.19158810456236,384.5968944409517
16,376.05882919389654,390.0025133074571
16,378.03595211997765,392.1983307725185
16,381.6692668090252,396.23353553648747
16,386.0675545450215,401.11832893990464
17,251.1171501128496,251.3795654977808
17,251.52187648750245,251.87936094701433
17,256.1782748215342,257.6295340094047
17,259.91434208936283,262.24319285506994
17,264.4275848916497,267.81658355836623
17,266.77501552003366,270.71541896652093
17,270.515669449574,275.33474186769195
17,271.6865700367511,276.7806836733822
17,274.5358741717607,280.2992812478091
17,278.29021620300466,284.9355075468523
17,280.6733121365611,287.8783859389514
17,286.23591052496977,294.7476228717437
17,289.3035386507758,298.5358281216086
17,293.614644444032,303.8596004072224
17,294.3243927847384,304.73606661501617
17,298.8567116549248,310.3330143003196
17,301.0173462133355,313.00117577281225
17,304.8753142850067,317.7653695745221
17,309.4548547846174,323.4206311157284
17,310.96310811828687,325.28316886881134
17,315.8057740434605,331.26336324985743
17,318.17693700972814,334.19150565458256
17,319.2368629518114,335.5004051865989
17,322.8621768211409,339.97729497538097
17,326.58972785164707,344.5804371437924
17,329.74773355556664,348.4802494078841
17,332.33454607767084,351.67469683591986
17,337.2607067078653,357.757998590782
17,340.43586628799517,361.6789941278293
17,341.6711393447124,363.2044293131138
17,345.15834622034714,367.5107711680846
17,349.24255384822095,372.5543475544447
17,351.530162173864,375.3793085710473
17,358.17754228546903,383.588139369276
17,359.6843659968173,385.44891168581955
17,362.1817660552625,388.532943916724
17,366.565938871404,393.9469464611354
17,370.5078586275988,398.81481195934964
17,370.9081031645388,399.3090727999355
17,375.4653429459953,404.9367952477047
18,249.25349015053703,248.9725173397455
18,252.7111611053131,253.73159312883757
18,255.1931390692149,257.1477427253599
18,258.894701216719,262.242505942685
18,261.6454582426034,266.02859818072136
18,264.2578611488051,269.6242623098037
18,266.9169217196817,273.284145204996
18,271.14963188658595,279.10997095331754
18,274.5421278059558,283.7793410020104
18,275.13029031202353,284.5888772416611
18,280.7512440095629,292.32545628675985
18,283.8760747837867,296.62641686893346
18,286.3503571705331,300.0319744121914
18,288.9898938732875,303.6649850082827
18,289.7452633681767,304.70466192432366
18,292.97814204576144,309.154337687228
18,296.21710158176376,313.6123830337193
18,301.7923305092704,321.2860273320274
18,302.9890204751123,322.93312976542137
18,307.91845956083205,329.71792060107
18,309.7819531534602,332.2827994908773
18,313.41581430977027,337.28438028792493
18,316.46030206805284,341.47475819552085
18,317.95491261773464,343.5319131342483
18,320.0251867001791,346.381400951745
18,324.3865265847462,352.38427031789297
18,328.22472424068997,357.66709617872885
18,328.5411570235438,358.10262854009324
18,331.97984665366914,362.83557877710945
18,334.58188263828674,366.4169740627525
18,339.3818079852504,373.02350452992465
18,340.73444587404555,374.8852508650065
18,343.90093404939046,379.243547940937
18,347.8981952233248,384.74530595214173
18,350.70256519561536,388.6051900803146
18,353.45102307033255,392.388117808252
18,357.31472165850556,397.7060426911633
18,359.46655359377604,400.6677852627621
18,361.8899203966381,404.00326351689154
18,364.97905843471733,408.2550972623435
19,249.35463739765018,249.00622873968533
19,251.0629501096652,251.6367996321563
19,255.34190848389133,258.22581771424814
19,257.7807890815508,261.9813644975111
19,260.61175352894065,266.34066746385145
19,263.41426726382855,270.6561601748145
19,264.8978050448422,272.9406080262926
19,267.66082014099015,277.1952781673416
19,272.3600828991142,284.4315082443356
19,274.4880693109415,287.70831996338194
19,276.4190366114021,290.6817488556328
19,278.2666907037376,293.52688665766885
19,281.7117317051421,298.8317845946364
19,286.3680302005271,306.0018555087423
19,288.1060414815396,308.678158187088
19,289.987514770864,311.5753729856716
19,292.5006156183477,315.44520893124445
19,297.29380296511334,322.82607019152823
19,297.61399775228296,323.31912692588685
19,301.3849749337236,329.1259225669315
19,304.1319932440266,333.35595981792426
19,305.9593324946394,336.16981550694607
19,310.39778960206763,343.0044401000686
19,311.00650454979524,343.94177892102465
19,313.4054820226252,347.635880280416
19,315.8956444115055,351.47039409726153
19,320.3699746253416,358.3602584300848
19,322.27653824792435,361.29610895378335
19,324.9852651271759,365.46718257168567
19,328.92666055356653,371.53639929732356
