group,x,y
2,157.8234059397053,16.0774848617495
2,162.521711599726,16.571296685190372
2,169.0787402268118,17.260468164655375
2,169.26742663024032,17.28029990479276
2,175.36482057509502,17.92116183248028
2,182.66233891147448,18.688161916562695
2,185.4426624926498,18.980385700353253
2,192.50363245880635,19.722523548880048
2,195.68119745175576,20.056499087470982
2,199.25917248157893,20.43255941678023
2,206.88091284271144,21.2336366088306
2,209.5689990734873,21.516165856444495
2,213.4190389129005,21.920821349508408
2,222.61013710975328,22.886844696740354
2,225.98249749320064,23.241294055882854
2,230.04758427660605,23.668551893541284
2,234.2480922265422,24.110043069346723
2,242.3017426593906,24.956515839188334
2,246.24075919107284,25.370523159449657
2,250.2581587256811,25.792768865291343
2,256.62738605639515,26.46220163311929
2,260.2543322194832,26.843409035940436
2,264.95397345212507,27.337361233720298
2,268.066102774263,27.664459206171497
2,271.624656679969,28.03847829308241
2,278.16592460140475,28.725993255632822
2,285.29545457446216,29.475337051254733
2,286.4731363748236,29.599116396268027
3,99.43254834843867,9.910124487756224
3,104.17550959978277,10.661335751031322
3,108.38395639771988,11.32788824175818
3,115.33587486596105,12.428963957532364
3,117.3199638847281,12.743212786323841
3,122.0249773676833,13.4884137135411
3,129.9432726895408,14.742548486417896
3,131.2895164798266,14.955772555682692
3,138.44317603273328,16.08880092024209
3,145.35582178220614,17.183656448434128
3,151.54632158531786,18.16413529507913
3,153.08061207920832,18.40714303624923
3,156.54483901288836,18.955822680297324
3,165.3443261006746,20.349524517839335
3,170.49689521499772,21.165611293244897
3,171.98473168568842,21.40126143994967
3,178.5081566666037,22.43447045455104
3,181.538591199983,22.914444132060467
3,185.1646522123072,23.488755776080062
3,194.23335467495488,24.925097140096256
3,198.49385812448412,25.599894594450696
3,203.72139907917813,26.427855742833497
3,204.7846915541449,26.596264726382408
3,213.06653512452812,27.90797988513291
3,216.80721633613294,28.50044558526545
3,219.0929575318114,28.86247142526972
3,227.96670749064242,30.267935346079046
3,230.8672481548525,30.727335855818517
3,236.1221883759823,31.559636621681054
3,241.38969713829096,32.3939280489039
3,243.90501022605335,32.792314504550134
3,248.30576883495044,33.489326193823686
3,255.75417740388613,34.669038216323045
3,263.61012438634214,35.91329798235857
3,267.5221946492642,36.532909041461735
3,271.5017325870869,37.163205930494044
3,277.6465832950895,38.136454670758866
3,280.92029696320606,38.6549599778663
3,286.71877202084534,39.573348204606276
3,290.4297912794572,40.16111591291509
4,97.62507462841978,9.495194028794009
4,106.85094142138001,11.456212552731271
4,107.98038926346184,11.696284102629809
4,113.9970739993229,12.975169922736939
4,117.9991061304654,13.825828112225544
4,126.04774895202783,15.536619956486955
4,129.30790538985173,16.22958759941719
4,134.88631497141836,17.4153151596621
4,137.8506560945917,18.045405316420876
4,141.8671251403512,18.89913216684159
4,149.73132825381825,20.57072014091483
4,151.5591199996858,20.959229269865283
4,160.36598211096822,22.831185599341467
4,164.07257618660105,23.61904649156446
4,166.678185028676,24.172885748092916
4,172.19836673416887,25.346236591206235
4,176.7290721203372,26.30926775003003
4,183.51068137472365,27.75074329573201
4,189.64590888269373,29.054826159889473
4,193.0622242841324,29.780986415199617
4,195.73003551129426,30.348047196829818
4,203.33585324874684,31.964713663791613
4,210.6642785513726,33.522418548573334
4,214.02042281646033,34.23578903402894
4,217.76970443886205,35.032723444419254
4,224.90963262446405,36.5503620301217
4,227.68430589262908,37.14013703976058
4,235.71594435508646,38.847314495917225
4,239.94902849965666,39.747084306946945
4,245.52984353200821,40.933323161539974
4,245.57021337687402,40.9419040369598
4,249.67299142887933,41.81397643298928
4,259.3419128177627,43.869169118468065
4,264.0010072766723,44.859490217149734
4,267.97501490333445,45.7041916143235
4,271.16941564737147,46.38318245307216
4,274.9611744659456,47.18914567023026
4,284.88265414259934,49.29802127697877
4,288.6250878236983,50.09350011251127
4,292.0718390875025,50.82612971007729
5,99.00115144067087,9.73235933516677
5,106.79001394181448,11.819378752305253
5,110.80229085592589,12.894465111251444
5,112.54392140874216,13.361133611391931
5,121.81458747074744,15.845201096004864
5,123.32400262351304,16.249647667231706
5,131.50999075409146,18.44307657607095
5,134.5560018715013,19.25925279511714
5,137.94292409777688,20.166775870474698
5,146.17708976262205,22.37311391071404
5,152.16960803715278,23.978804343003297
5,152.90398527618493,24.17558013114175
5,157.73579882050095,25.470260668318993
5,165.56491009306342,27.56806471125551
5,166.68576847028498,27.868397808261687
5,175.52797776064617,30.237660646920933
5,178.68833636213813,31.084476181983455
5,185.71785960222667,32.96803125734098
5,188.01410384409704,33.583308047574775
5,196.05416311449454,35.73763543617614
5,199.121102488978,36.5594193648042
5,202.9839842074875,37.594475401735764
5,210.3571192246379,39.570100975266854
5,212.23653194400202,40.07368809566525
5,221.51016245644914,42.558549902380065
5,225.27321635107407,43.56685715451961
5,226.85597147399807,43.99095511152332
5,230.70273668186465,45.02169274244331
5,238.5004964505933,47.11109617524605
5,245.59978930091472,49.01334596132171
5,249.32262124793073,50.01087577508144
5,250.47245595205675,50.31897305548129
5,259.4981532726481,52.73740136366149
5,265.44082669685235,54.329735908558916
5,266.1340203009905,54.51547657498615
5,274.7542886456807,56.825270516485446
5,280.5035674674441,58.3657851338383
5,285.07438826538856,59.59053287539491
5,289.7334579217662,60.83892682730164
5,292.7440296040709,61.64560707833118
6,98.42992259944586,9.489850927949798
6,106.04042907650916,11.96265438065577
6,108.14416539049071,12.646199744748792
6,112.20418613088415,13.965380450416728
6,117.44804448537084,15.669213314044928
6,125.76181458411813,18.37052096908012
6,128.45103595385035,19.24430195963656
6,133.01487841072935,20.72718426438051
6,140.5082547294693,23.161929821624344
6,146.69663488072086,25.172656420542758
6,148.2037965666262,25.662362937700998
6,152.9333866698093,27.199099917333413
6,159.1911021903526,29.232354943380287
6,164.72445388838827,31.030249896255864
6,170.78260497357485,32.99866250658775
6,172.0127299100655,33.3983543272808
6,181.2213149157236,36.39040497005414
6,182.4674466956982,36.795297729469645
6,189.37972282414654,39.04123238940305
6,191.1749495015675,39.62453689609988
6,196.83213689751045,41.46266850632229
6,201.71301488304772,43.04856189873294
6,210.55273599350028,45.92076139672479
6,212.13370577556017,46.4344496180651
6,216.0351074912682,47.7020918784155
6,223.77181847415363,50.215901660816414
6,229.3785353188703,52.03763439486567
6,235.7457246299343,54.106459611674
6,236.69394049746785,54.41455362331623
6,241.05773140634705,55.83243523985317
6,249.90400977682268,58.70676532077984
6,253.79046736251019,59.9695519389435
6,259.44676278305747,61.8073937287913
6,264.04766747598853,63.302318284015016
6,269.6866281052744,65.13452765875189
6,275.35233235666794,66.97542656306018
6,279.0925975816374,68.19071240378776
6,284.0262768794561,69.79376198254558
6,285.2849710205867,70.20273650053187
6,293.613053654821,72.90869458024981
7,97.47714625158808,9.031567180330377
7,103.1173589072821,11.196641968802902
7,109.68381078500589,13.71726668245184
7,113.1885484828804,15.062609436898684
7,120.0234095058312,17.686266768074862
7,122.45333923192617,18.619029397586182
7,130.80548589394297,21.825118116475537
7,134.13067117861902,23.10153715709167
7,137.59339025649547,24.430750474519442
7,143.49895891882022,26.697685890418118
7,147.59193560431606,28.26883243621844
7,154.55127089318466,30.940270961367897
7,158.15479724464166,32.32353512699463
7,163.70864011020683,34.45545565932313
7,170.89390059884386,37.21361874327188
7,175.4302522563515,38.95496099486236
7,181.3217128010763,41.216480811812374
7,185.36727748441567,42.7694275951558
7,185.91132596879157,42.97826824162323
7,195.82258329098647,46.78284346959527
7,198.69144181496472,47.88409507855532
7,201.69196975247976,49.03588983988634
7,206.18862032681804,50.76199227349614
7,212.49811836121137,53.183981648026396
7,216.72334350768747,54.80589362168582
7,225.29773508154605,58.097294169200836
7,227.68044024515945,59.0119289876052
7,233.23600309659648,61.14450976065068
7,239.72188475653815,63.63420646539809
7,245.27815218987482,65.76705770209458
7,245.14228277866056,65.71490232166798
7,250.72061897050799,67.85622496105464
7,259.42892790376925,71.19903156651125
7,260.7586140248767,71.70945024629015
7,267.85720847971896,74.43434535680593
7,271.859240066978,75.97058135023038
7,276.20983155206574,77.64061695248688
7,282.28644829344046,79.97321157419472
7,287.4066257056589,81.93866353574609
7,290.90271509427646,83.28068651530533
8,101.60685349000563,10.71541726683864
8,103.5942786675736,11.60027596579631
8,110.23361161278464,14.556297444318279
8,114.94047112140105,16.651926315271538
8,121.03514656189348,19.365450649024208
8,125.25385276819735,21.24373966695984
8,127.7771883391142,22.367201045791415
8,136.35796013948794,26.18760679340438
8,140.5636692722552,28.060109141376447
8,145.02370736182817,30.04584603642302
8,151.22108690543268,32.80509718298008
8,151.26055163962042,32.82266801469853
8,156.230116635446,35.035260904345265
8,161.47295853671304,37.3695245113269
8,167.82373171354425,40.197070903540165
8,174.97125535484344,43.37935345756749
8,177.24191061097673,44.39031431204463
8,180.8675546403599,46.00455503664366
8,188.4519443772985,49.38134290808838
8,193.36468518465472,51.568636039009185
8,196.28878732387378,52.87053019016156
8,200.01081194752015,54.527682320033634
8,208.8617766053723,58.46838567836147
8,213.54191647771407,60.55211820078425
8,219.19264433573963,63.06798433604929
8,220.2199419290281,63.52536669292973
8,225.82963330220264,66.02296220799488
8,233.35026305878026,69.37136230720819
8,237.69699025448836,71.30664994194817
8,239.9909124277946,72.32796989536939
8,246.45966587779395,75.20804448949767
8,247.89645054197314,75.84774223660163
8,254.45169949312972,78.76632710899524
8,260.4733521618019,81.44733961005281
8,267.24756474433696,84.46341337217541
8,270.3120131188563,85.82779369315855
8,275.37735040109095,88.08302715197219
8,280.27167842243153,90.2621223823824
8,286.8616809418537,93.19618054028466
8,289.5920471208831,94.4118178845848
9,102.21694048807849,11.129587598690591
9,107.27157874593173,13.705054429055004
9,107.35596579588663,13.74805177861478
9,116.60265541646847,18.459475463877205
9,116.89047743386433,18.60612810666523
9,125.99019776996586,23.242667201190955
9,126.20826733455348,23.353779194108515
9,134.95274264960779,27.809311909604506
9,139.67442209227522,30.21512774999823
9,141.66902843679802,31.231430444255643
9,146.80585266104293,33.848773116087905
9,153.27915678911717,37.147086311659066
9,155.16186833512234,38.106375758405704
9,160.3466272704318,40.74814238543952
9,167.59042916015608,44.43904379934988
9,169.70501735917247,45.516480301949315
9,174.04430827384064,47.727459455732706
9,182.72119967445684,52.14855644684603
9,188.089540157775,54.88386254464784
9,191.30135909119033,56.52036603039101
9,197.98312851198398,59.924897597939015
9,198.84811480358758,60.365630126974864
9,204.79135408499047,63.393861793284614
9,208.90877734501709,65.4917937306085
9,215.25121078542327,68.72342498021996
9,219.17395388109082,70.72216241929112
9,222.29652874898676,72.31319378243582
9,229.5748451457342,76.02168121605122
9,232.9649116637685,77.74900638246866
9,238.2450352104662,80.43936370598593
9,244.58631982298655,83.67040959855247
9,249.44199131334202,86.1444977972731
9,253.68881228232394,88.30836116041598
9,255.61692047401453,89.29078135346104
9,264.171242951547,93.64942635894609
9,264.97735859469276,94.06016279436439
9,273.54415064025847,98.42516136210656
9,278.6882785508218,101.04622544799318
9,280.3398156063241,101.88772560855469
9,286.10516857945333,104.8253196736824
10,101.23735876425167,10.714389415624838
10,106.16420090175116,13.558903049964966
10,108.3460022044909,14.818566619420027
10,115.41739344813197,18.901236257481372
10,117.91423714206056,20.342789636295453
10,124.82212818544514,24.331062389726142
10,127.10186642007538,25.647269873171798
10,134.48335407933345,29.908973760264338
10,138.02882689121446,31.955953442608354
10,141.63475547778353,34.03783728274255
10,148.92438433423246,38.24650646530581
10,152.4328158541222,40.272100347747525
10,155.9376516736797,42.295618251634494
10,162.09378286922956,45.849862254551844
10,167.32016795637216,48.86731709150227
10,167.806182685847,49.1479178263947
10,172.2723502215029,51.72646085535161
10,180.34038581951575,56.38454337969579
10,183.76263149252173,58.36037784023885
10,186.9402836576645,60.19499617317502
10,194.8131932832103,64.74042266478946
10,195.77752245244017,65.29717837023173
10,203.38425966856542,69.6889301496164
10,208.19316122178324,72.46535075587312
10,214.13276605861967,75.89458320730063
10,218.89046995356983,78.64144483177463
10,218.9338041006266,78.66646381324296
10,223.69533168914126,81.41553304822573
10,231.1620842341744,85.72646464007293
10,232.69985255598618,86.61429559462225
10,240.44147858363644,91.08392546565153
10,242.29575464391243,92.15449224820377
10,250.51751976430776,96.90133055367788
10,252.12252007541016,97.82797791534229
10,257.4133177272997,100.88262136388855
10,264.60428622159446,105.03432895980374
10,268.95784779030316,107.54785890343132
10,271.5589342679456,109.04959688148365
10,276.30599238253205,111.79031216179895
10,281.2720731704351,114.6574802415122
11,99.44699150638915,9.640872085146398
11,104.5713589267164,12.968675198240852
11,108.48291382447105,15.508868650051639
11,114.76110157678605,19.585971447924607
11,116.7077938696917,20.85016820455661
11,123.37885707163763,25.18240730260079
11,127.00573839977875,27.537731576721903
11,131.65094621998,30.554364807141056
11,134.19996495109706,32.20971692633115
11,140.423014535474,36.25101257927016
11,143.62998795191834,38.33364546709167
11,147.83378308644853,41.06362194770233
11,152.36928744650288,44.00901291810204
11,159.20192121425725,48.446177168419446
11,165.5514819350584,52.56963011397636
11,166.21018607579077,52.9973975846386
11,171.80585929866118,56.63127026462264
11,176.82452312839095,59.89042866335484
11,183.52241627846814,64.24009133344055
11,185.2679391764018,65.3736471574588
11,192.57313891821963,70.11769933961979
11,194.15283211375774,71.14356409572468
11,200.5874951653689,75.32228314110843
11,202.56731449076247,76.60799284417818
11,209.39666416858108,81.04302438155456
11,212.94161827559589,83.34514449618669
11,219.8959833124698,87.86136195699989
11,221.19314058774373,88.70374574113417
11,224.31786516119882,90.73296560578676
11,229.76222186276763,94.2685721878613
11,237.411235895304,99.23589998106472
11,241.60355043692266,101.95842087746423
11,243.68809250677145,103.31213832596369
11,247.26344403576402,105.6339987572418
11,251.3461872417324,108.2853631962732
11,258.8274401816071,113.14374566205902
11,263.11960257631233,115.93110851241741
11,266.6871556132498,118.24790454373944
11,269.24609327391045,119.90969809109153
11,275.7888941707555,124.15864267428219
12,102.17388185081373,11.579417615475181
12,105.04416711377638,13.664801926524602
12,106.27791450993276,14.561171878648079
12,113.01607871876463,19.456734737048038
12,116.0046552252009,21.628062667171676
12,120.01245044949911,24.5398963411611
12,127.18059336901817,29.747857019012205
12,129.85297021086276,31.689452445468966
12,134.13089187622438,34.79754446682969
12,136.92881382709493,36.83035375417688
12,145.76802494304496,43.2524165439323
12,145.6900664568518,43.19577638829405
12,151.98500033960815,47.76931356509846
12,156.19275392021632,50.82642548877712
12,162.80903062563021,55.63343189231151
12,164.28263599418383,56.70406886206273
12,171.74320437440306,62.12448907338407
12,175.87001671735658,65.12279374563722
12,176.34709386888076,65.46941058535921
12,183.80955000196826,70.89120232942173
12,188.0436132396612,73.9674293378697
12,189.47889552927273,75.01022296096538
12,195.23884284044593,79.19506964160286
12,199.67226077941268,82.41613631868407
12,202.86639958623226,84.7368140021908
12,208.7935883787107,89.04316873144313
12,214.35060990896892,93.08058120221715
12,215.6663085178402,94.03649219559962
12,221.25588003701907,98.0975536176106
12,224.3226397720769,100.32568498830459
12,232.19016525232493,106.04177683987056
12,236.8290526826766,109.41212584065057
12,239.58756182415186,111.4163000458239
12,244.87818131931203,115.26016010855203
12,250.3074420349101,119.20474891406283
12,253.55609173624643,121.56503108067558
12,255.0011822411543,122.6149507893079
12,261.3253461801953,127.20972484509909
12,262.8901651618845,128.34663238392636
12,269.80468321486455,133.37032381007717
13,99.73726054962624,9.787237788196904
13,104.80800336858414,13.89344435942725
13,109.51286764880616,17.703368331900563
13,111.05237135414309,18.95003385152696
13,116.04752590319859,22.995030248693507
13,119.6132407120763,25.882489167849663
13,123.31722228736842,28.88191430676971
13,128.5468092832812,33.11675035626412
13,132.9013762329401,36.64300914357659
13,137.5477747752721,40.4055884950176
13,143.46262360375943,45.195338635088824
13,145.9324918842491,47.19539853272416
13,149.29939795881742,49.92186531317689
13,154.95841526159907,54.50444716854375
13,157.87075320565458,56.862811934907874
13,161.84876397959255,60.084141543520545
13,165.33447738812004,62.90681660603984
13,172.2174467996686,68.48053533648152
13,176.78375779612895,72.17826107201788
13,177.55540833514144,72.80313135771652
13,181.96899748825047,76.37718538298687
13,187.14843658326328,80.57141246303426
13,189.5070441097929,82.48137517859152
13,193.5743112373552,85.7749831572304
13,198.23253158919212,89.54713562125195
13,204.55425296505743,94.66636465373526
13,207.43355237959213,96.99797534641317
13,210.0706528999517,99.13345724173064
13,215.00603800396715,103.13005329663079
13,218.62621911498692,106.06161815760879
13,226.4620198598792,112.4069244881201
13,228.817270865511,114.3141691466472
13,235.33574339686032,119.59272412335415
13,237.29866827487555,121.18226934793213
13,239.81001934245324,123.21592134420378
13,247.79387698165195,129.68112178372886
13,250.7840532806676,132.1025188071099
13,255.46781961397826,135.89535799904118
13,257.69300274638636,137.69727577060007
13,262.1421605860451,141.30013275032016
14,100.58291105179187,10.5248554684993
14,104.04550794901503,13.642591718532199
14,107.55446607374553,16.802071805311304
14,112.70464332195809,21.439312228452614
14,114.92548894634723,23.438970610413755
14,119.32997417001509,27.404786918854366
14,125.21622505492454,32.70479102137858
14,129.08307509009947,36.18651843174334
14,132.26926055080418,39.05537270644483
14,136.6130276826193,42.966518199419184
14,137.5380419677963,43.79940480282583
14,142.0084369867982,47.82456655754407
14,146.85429910841808,52.18780040996031
14,150.10456388635566,55.11435196105413
14,153.50930350599472,58.17999328435823
14,159.86632156857132,63.90387805757662
14,163.7928820513022,67.43936899640758
14,165.99767668739634,69.42457500359293
14,170.2176925013099,73.22429430944153
14,176.42140216537433,78.81013958061475
14,180.4049771420694,82.39696660039469
14,185.1728311315625,86.68996161515585
14,185.84922011929007,87.29898499522426
14,189.85404549131783,90.90494595690468
14,193.40525377295435,94.10246825583417
14,197.7535563334431,98.01769746712891
14,204.26288102402924,103.87871974418046
14,205.4943824069446,104.98756856991581
14,212.70161175488792,111.47698702298607
14,212.80846561345254,111.57319866938649
14,216.91003533679654,115.26626863625499
14,223.78423980575948,121.4558301414395
14,225.88798915817875,123.35005456654679
14,231.51589160946415,128.41744069459787
14,232.1166918047795,128.95840362027474
14,236.02932273574297,132.4813523343591
14,240.89614970669322,136.8634630219005
14,245.80042363987764,141.27929110568422
14,251.70539005648112,146.59614674863693
14,254.38432349281305,149.0082692491149
15,100.11925365890629,10.119253658906283
15,104.00048661804587,14.000486618045874
15,108.59991669117119,18.599916691171188
15,109.52055355228465,19.520553552284657
15,115.69178301711372,25.691783017113718
15,118.80884712360319,28.808847123603176
15,123.90803790257122,33.90803790257122
15,127.91898290066122,37.91898290066121
15,131.3090807410626,41.30908074106257
15,131.89269487154857,41.892694871548564
15,136.07056995561197,46.07056995561198
15,142.91360466954498,52.913604669544966
15,143.17330912449194,53.17330912449194
15,146.5109226139455,56.510922613945496
15,151.12592719467386,61.12592719467384
15,155.71212835822973,65.71212835822973
15,160.31276540435522,70.3127654043552
15,162.89471807273395,72.89471807273395
15,168.29991917294961,78.2999191729496
15,172.40981216032117,82.40981216032117
15,175.39131499433702,85.39131499433701
15,178.65696676128755,88.65696676128752
15,181.58692658724127,91.58692658724125
15,184.86872086189624,94.86872086189622
15,189.69342585737925,99.69342585737924
15,191.57870963732276,101.57870963732275
15,198.55149554324532,108.55149554324532
15,200.93984579236206,110.93984579236204
15,203.0924904117996,113.09249041179957
15,208.1957103739166,118.19571037391657
15,211.46026375540853,121.46026375540852
15,214.12445937447032,124.12445937447029
15,217.7492310966109,127.74923109661088
15,221.5749752718634,131.57497527186337
15,227.17694937891585,137.17694937891582
15,229.6261423722432,139.62614237224318
15,232.40407350538402,142.404073505384
15,236.20141234962324,146.2014123496232
15,241.6210988892659,151.62109888926588
15,244.68741321896965,154.68741321896965
16,99.7096427232197,9.677525574636075
16,101.51372817736961,11.68116545783627
16,104.96786668442245,15.51737491172258
16,110.62489808624707,21.800144783370733
16,115.73427420020963,27.474681838506907
16,117.89064024342605,29.86956895265576
16,121.78377314947005,34.19333108000157
16,125.53120829232122,38.355279448162825
16,125.842935150007,38.70148719751701
16,132.9374785454587,46.58077587950448
16,134.49863245699316,48.31461295122919
16,138.34839620389707,52.590208747676385
16,141.98983196927534,56.63443288065212
16,144.7808728028029,59.734197759767106
16,148.31200590630723,63.65591837604669
16,153.3448512744947,69.24545942715581
16,153.71536784979094,69.65695977263148
16,158.25545265417207,74.69923477476301
16,161.17718390368321,77.94414606543764
16,166.87447804807243,84.27163224285937
16,170.56491052841784,88.37027274066314
16,173.96154559926987,92.14261815865915
16,175.58393852978037,93.9444680512545
16,181.937574582833,101.00089576644474
16,183.2327263433791,102.4393075203103
16,185.32652526044274,104.76470680113697
16,192.38366863290935,112.60245854954228
16,192.0025987751664,112.17923759650877
16,198.4148218571585,119.30073279924582
16,199.85250275715137,120.8974391991088
16,205.87458998968955,127.58564464495879
16,208.3284376227234,130.31091853569018
16,210.73900880758495,132.98812906148407
16,215.32436863041423,138.08068706571322
16,217.39363992556056,140.37884566267954
16,221.60701424851771,145.05827191541573
16,224.07164876605214,147.79552585506946
16,228.012301724938,152.1720643478068
16,230.55818584519236,154.9995551130662
16,235.30720897495831,160.27387963419758
17,98.45102965985137,8.08718093139333
17,102.00216561402863,12.472468623676207
17,105.33171100736823,16.584114762465664
17,108.60136555995483,20.621801872306737
17,111.97930370194723,24.793208078804454
17,115.84755310264775,29.570098264497936
17,120.3219387793427,35.09550441388969
17,123.1864388689615,38.63286742945435
17,124.91967186188154,40.77323192402403
17,130.63977490159166,47.83697090284957
17,131.48651941914238,48.88261329988459
17,135.89752394162693,54.329750242164025
17,137.4676936437909,56.26874834264382
17,143.3200300186683,63.49578189106654
17,146.560576411717,67.49752341746228
17,147.55136460042118,68.72104493442163
17,152.99142040970887,75.43895438470294
17,154.00494312557774,76.69055070461312
17,158.07138813997926,81.71219209010367
17,160.59175355257247,84.82458417154432
17,162.63527595487182,87.34812417545946
17,166.60501081318242,92.25033846418529
17,172.00154717440734,98.91450587179996
17,173.81534457943613,101.15435912980068
17,177.8941661611806,106.19128430311073
17,180.34697976582206,109.22025684899295
17,184.08929210717383,113.84162771819429
17,185.3765559023928,115.4312661186207
17,188.42798774893004,119.19947062927004
17,193.4623320002476,125.41636803024068
17,197.32312491437074,130.18405022186204
17,198.7794667125376,131.98248256736142
17,204.89691599665088,139.53690329356027
17,205.77727775539512,140.62405952615575
17,207.8101108023672,143.13439927557204
17,212.41474430359722,148.82064809312703
17,214.1253547163252,150.93307602774408
17,220.3079631882911,158.5679616497443
17,221.3417114588473,159.84453444962716
17,225.02914384922008,164.39813422341376
18,98.85106509771515,8.418626772696818
18,101.71365004959216,12.358636946273187
18,104.44409432011179,16.116771075070503
18,107.76182139886302,20.68323064332133
18,110.46903823811849,24.40939495566768
18,115.77335580909012,31.710161760790594
18,116.36781955263959,32.5283709097877
18,120.66882155374218,38.44819230401565
18,123.40059412371656,42.20815468016747
18,127.8585057490848,48.34394364438257
18,128.41578265436158,49.11096950150166
18,133.44805421343267,56.03729709430837
18,134.4453675161182,57.40998109317014
18,137.41932408246763,61.50328114336004
18,141.70086661560975,67.39631887770518
18,144.60836425196533,71.39814605819767
18,147.50809825645553,75.38928751615346
18,149.4077010617484,78.0038664734349
18,151.9497648356358,81.50271709249824
18,155.49073147089305,86.37643955025798
18,158.86902401842207,91.02626033473943
18,161.67133960514522,94.88331684375972
18,166.69898275463288,101.80327397729529
18,167.24604967143796,102.55624699087373
18,169.83744918214398,106.1230024261273
18,173.83708252929273,111.62802545365648
18,177.9599843493179,117.3027129786168
18,178.51790928547047,118.07063077371723
18,184.11029547533656,125.76789001774158
18,187.1030194996676,129.88702125779054
18,187.338873076125,130.21164585630498
18,190.2235030927465,134.18199845843134
18,195.90959103245825,142.00822709685977
18,196.7142129226483,143.11569411933266
18,199.82064104140895,147.3913256192381
18,201.7366836312612,150.02853199876347
18,207.9101842058285,158.52562657561631
18,209.53642979797434,160.7639616068918
18,210.6551796760197,162.3037887125628
18,214.99436164570903,168.27616032527763
19,100.21423024488837,10.32988564829301
19,102.00515202524964,13.087663350803789
19,105.33535383253054,18.215724436267642
19,109.53286302956049,24.679321784063543
19,111.04959367025948,27.014882157219965
19,114.83426767917057,32.84276906300182
19,117.39884445390308,36.791870985425035
19,119.64377972885643,40.24876816135715
19,120.02681839719006,40.838595986510285
19,123.08587700129553,45.54913315322784
19,126.7968207196589,51.26348536782341
19,128.92374519619133,54.53866184991539
19,130.8993459983609,57.580820307660275
19,134.5629107735382,63.22221534762104
19,136.22164507390346,65.77644218103103
19,141.62383563818375,74.09508615881597
19,144.28521504198068,78.19325105814059
19,147.25663241999018,82.76883257140723
19,148.0619244003593,84.00887347761848
19,151.87767625182056,89.8846160642943
19,152.94841364999954,91.53340706919609
19,154.91713479052288,94.56497177700908
19,160.16459628462792,102.64535388074755
19,160.64962919912801,103.3922390720831
19,164.43805703397555,109.22590636290481
19,167.00968446288152,113.18586534066165
19,168.62361080181776,115.67109396416711
